epoch, date
1572613702308,11334688
1572613713607,11334725
1572613722190,11334725
1572613733614,11334725
1572613742231,11334770
1572613752238,11334773
1572613763625,11334799
1572613772243,11334799
1572613782257,11334842
1572613792234,11335002
1572613803669,11335047
1572613812304,11335047
1572613822252,11335057
1572613833673,11335085
1572613842271,11335111
1572613852301,11335218
1572613863700,11335223
1572613873716,11335254
1572613882331,11335254
1572613893759,11335315
1572613902327,11335315
1572613912321,11335361
1572613923741,11335381
1572613932363,11335381
1572613942360,11335409
1572613953761,11335671
1572613962357,11335671
1572613973767,11335785
1572613982387,11335785
1572613993800,11335790
1572614003893,11335820
1572614012411,11335820
1572614022424,11335835
1572614032396,11335875
1572614042415,11335886
1572614052445,11335939
1572614063846,11335939
1572614072460,11336094
1572614083853,11336199
1572614093855,11336289
1572614103872,11336320
1572614113881,11336320
1572614123883,11336530
1572614133895,11336560
1572614143888,11336591
1572614153903,11336591
1572614162534,11336656
1572614173918,11336715
1572614183925,11336729
1572614193925,11336759
1572614203944,11336871
1572614213943,11336891
1572614223936,11336891
1572614233998,11336922
1572614243974,11336964
1572614253966,11337004
1572614263986,11337004
1572614273986,11337016
1572614283988,11337033
1572614293994,11337033
1572614304094,11337038
1572614312621,11337038
1572614322600,11337084
1572614334021,11337138
1572614344043,11337138
1572614354024,11337162
1572614364020,11337162
1572614374037,11337343
1572614384053,11337353
1572614394060,11337353
1572614404064,11337358
1572614412689,11337358
1572614424084,11337389
1572614434082,11337395
1572614444173,11337410
1572614454113,11337410
1572614462678,11337451
1572614472713,11337473
1572614484108,11337473
1572614492730,11337485
1572614502735,11337491
1572614512714,11337491
1572614522760,11337543
1572614534148,11337549
1572614544146,11337575
1572614554151,11337650
1572614564157,11337825
1572614574242,11337849
1572614584185,11337870
1572614592780,11337870
1572614604276,11337933
1572614612787,11337933
1572614622794,11337958
1572614632800,11337964
1572614644204,11338104
1572614654223,11338149
1572614664209,11338196
1572614672801,11338196
1572614683399,11338292
1572614694229,11338348
1572614704240,11338374
1572614712864,11338374
1572614724282,11338526
1572614734258,11338591
1572614742856,11338591
1572614752887,11338651
1572614764288,11338689
1572614772871,11338689
1572614782908,11338710
1572614792910,11338716
1572614804302,11338734
1572614814328,11338884
1572614822937,11338884
1572614832944,11338891
1572614843506,11338911
1572614854351,11338936
1572614864353,11338986
1572614874360,11339001
1572614882970,11339001
1572614894436,11339142
1572614903116,11339142
1572614914465,11339188
1572614923022,11339208
1572614933029,11339215
1572614943023,11339446
1572614954438,11339456
1572614963015,11339456
1572614973690,11339463
1572614983034,11339468
1572614994510,11339532
1572615003050,11339532
1572615013054,11339600
1572615023112,11339672
1572615034562,11339676
1572615043112,11339676
1572615054513,11339731
1572615063190,11339738
1572615074916,11339859
1572615083245,11339859
1572615093153,11339887
1572615104629,11339909
1572615113166,11339909
1572615124559,11339964
1572615134895,11340014
1572615144588,11340034
1572615153193,11340034
1572615163200,11340076
1572615174590,11340078
1572615183211,11340078
1572615193215,11340193
1572615203303,11340209
1572615213240,11340295
1572615223244,11340352
1572615233253,11340422
1572615244657,11340443
1572615253272,11340443
1572615263242,11340499
1572615273256,11340507
1572615283298,11340553
1572615293869,11340619
1572615304696,11340619
1572615313320,11340732
1572615323329,11340778
1572615334720,11340885
1572615343338,11340885
1572615354733,11341033
1572615363366,11341048
1572615374754,11341073
1572615383378,11341228
1572615394767,11341238
1572615403388,11341238
1572615414783,11341253
1572615425000,11341266
1572615434819,11341371
1572615443419,11341371
1572615453437,11341371
1572615463445,11341378
1572615474004,11341442
1572615484834,11341452
1572615493456,11341452
1572615503615,11341477
1572615514054,11341514
1572615524884,11341534
1572615533497,11341534
1572615543505,11341579
1572615554896,11341595
1572615564925,11341595
1572615573525,11341704
1572615584921,11341704
1572615594926,11341785
1572615604948,11341871
1572615614937,11341871
1572615623531,11341904
1572615633567,11341934
1572615645243,11342040
1572615653589,11342076
1572615664973,11342130
1572615673564,11342130
1572615683606,11342161
1572615693638,11342172
1572615703624,11342207
1572615715013,11342243
1572615725020,11342254
1572615735022,11342254
1572615743641,11342254
1572615753651,11342290
1572615765044,11342290
1572615773673,11342317
1572615785061,11342360
1572615795062,11342360
1572615805191,11342485
1572615813709,11342485
1572615825103,11342548
1572615835095,11342548
1572615843737,11342640
1572615855122,11342690
1572615865128,11342712
1572615875134,11342712
1572615885140,11342743
1572615895267,11342796
1572615905152,11342796
1572615913772,11342803
1572615925157,11342859
1572615935176,11342862
1572615945176,11342900
1572615955195,11342932
1572615965192,11342982
1572615975200,11342992
1572615985214,11342992
1572615995222,11343022
1572616005220,11343022
1572616015230,11343058
1572616025250,11343059
1572616035258,11343086
1572616045241,11343086
1572616053838,11343232
1572616065251,11343258
1572616075262,11343279
1572616085267,11343350
1572616095286,11343375
1572616105396,11343376
1572616113871,11343376
1572616123914,11343432
1572616134471,11343587
1572616145977,11343802
1572616153905,11343802
1572616163948,11343858
1572616175355,11343885
1572616183935,11343885
1572616195368,11343962
1572616204150,11343962
1572616215381,11344220
1572616225812,11344245
1572616234007,11344245
1572616243986,11344250
1572616254024,11344289
1572616265411,11344319
1572616274034,11344319
1572616284047,11344405
1572616295434,11344405
1572616304069,11344491
1572616315469,11344521
1572616324073,11344521
1572616334648,11344645
1572616345478,11344695
1572616354071,11344695
1572616364086,11344728
1572616374122,11344734
